source	target	ligand_complex	receptor_complex	lr_means	cellphone_pvals	expr_prod	scaled_weight	lr_logfc	spec_weight	lrscore	specificity_rank	magnitude_rank	donor_id	PAM50_subtype	n_donors	tensor_score
Malignant cell	CD8_T	CD59	CD2	1.0385103	0.0	1.0750585	1.0314982556880223	1.4045470389333934	0.067723356	0.9068092	0.030189546919504547	0.2715792635538589	pal_Patient 0032	LumA	38	0.728420736446141
Malignant cell	Endothelial	HMGB1	THBD	1.0363723	0.0	0.90888363	0.6123426870687653	0.6931463599268674	0.044589207	0.89946795	0.11103459914709422	0.2738734461996913	pal_Patient 0032	LumA	39	0.7261265538003088
Malignant cell	Fibroblast_Stromal	APP	LRP1	1.0337747	0.0	1.060168	1.0398764269689043	1.4403455698691454	0.19672701	0.9062182	0.028133266360834817	0.2768348747311763	pal_Patient 0032	LumA	36	0.7231651252688237
Tfh	Malignant cell	CD40LG	CD9	1.0335703	0.0	0.70584273	1.3841272892607364	1.3257166549534416	0.19319148	0.887446	0.030189546919504547	0.2781552759267526	pal_Patient 0032	LumA	15	0.7218447240732474
Tfh	Malignant cell	S100A4	ERBB2	1.1096348	0.0	0.69936	0.6234531784074961	0.9335747279416349	0.07770676	0.88698435	0.03422995234268865	0.2821321013812941	pal_Patient 0032	LumA	17	0.7178678986187059
Malignant cell	CD4_Tconv	PKM	CD44	1.0244346	0.0	1.0119292	0.39982186851575297	0.8992191239426593	0.024397204	0.9042205	0.4792440951474837	0.2864665701562929	pal_Patient 0032	LumA	20	0.713533429843707
Malignant cell	Endothelial	LGALS3	ENG	1.0243053	0.0	1.034944	0.9724643562610399	1.272187459360089	0.120150566	0.90518993	0.030189546919504547	0.2874707275487195	pal_Patient 0032	LumA	47	0.7125292724512805
Fibroblast_Stromal	Malignant cell	COL14A1	CD44	1.0222498	0.0	0.8877854	0.8654411560495074	0.9818614092580433	0.04738742	0.89840096	0.09404778292308963	0.29049178861136504	pal_Patient 0032	LumA	14	0.709508211388635
Malignant cell	Fibroblast_Stromal	LTF	LRP1	1.014617	0.0	1.0170213	1.1135043441525634	2.5537016163388015	0.5976675	0.90443766	0.0047424091918635775	0.2969121799631416	pal_Patient 0032	LumA	22	0.7030878200368584
Fibroblast_Stromal	Malignant cell	MDK	SDC4	0.9970289	0.0	0.9906505	0.3925846100516248	0.9746748521377863	0.15805936	0.90329623	0.19497755586557597	0.31756174744774646	pal_Patient 0032	LumA	26	0.6824382525522535
Malignant cell	Fibroblast_Stromal	PLAT	LRP1	0.9914275	0.0	0.9647944	1.094988267920085	1.874298944939456	0.3646498	0.902135	0.01694546186572224	0.32456975363776885	pal_Patient 0032	LumA	17	0.6754302463622311
Malignant cell	Fibroblast_Stromal	MDK	SDC2	0.9888413	0.0	0.8552936	0.709356907617868	1.25449408602198	0.14197148	0.89668673	0.030189546919504547	0.3266841952479894	pal_Patient 0032	LumA	18	0.6733158047520106
Malignant cell	Endothelial	MIF	TNFRSF10D	1.3568898	0.0	0.63659585	0.7592499928578453	1.0999190990321315	0.13503733	0.882185	0.030189546919504547	0.33591050467124584	pal_Patient 0032	LumA	22	0.6640894953287542
Malignant cell	Endothelial	CALM3	AQP1	1.0027101	0.0	0.6300428	1.0322429400409072	1.6069688926443795	0.07844	0.88164616	0.030189546919504547	0.33984491501874214	pal_Patient 0032	LumA	37	0.6601550849812579
Malignant cell	Fibroblast_Stromal	PSAP	LRP1	0.9782641	0.0	0.935148	0.829721175901582	0.7581119014494586	0.06859394	0.9007486	0.05359728205168893	0.3419986360991431	pal_Patient 0032	LumA	37	0.6580013639008568
Malignant cell	Macrophage	TFF3	CXCR4	0.9745189	0.0	0.87370294	0.35322471432714436	0.8340348099827076	0.024890821	0.8976689	0.4614712149076481	0.34560033914714794	pal_Patient 0032	LumA	16	0.6543996608528521
Malignant cell	Dendritic_cell	HLA-C	LILRB2	1.0960625	0.0	0.61877775	0.7712171660067033	0.14184291738685495	0.0659317	0.8807016	0.31913274754139775	0.3484924695142058	pal_Patient 0032	LumA	12	0.6515075304857942
Fibroblast_Stromal	Malignant cell	FBN1	ITGB1	0.9716934	0.0	0.84049946	0.7454060730804032	0.9536918084590992	0.058791358	0.8958757	0.045734907753305576	0.35066788120346637	pal_Patient 0032	LumA	23	0.6493321187965336
CD8_T	Malignant cell	S100A4	ERBB3	0.9697465	0.0	0.8315307	0.47299264454100953	1.1631252084735233	0.073541895	0.8953743	0.10538776764470803	0.3543054961337126	pal_Patient 0032	LumA	20	0.6456945038662874
Fibroblast_Stromal	Malignant cell	COL6A1	SDC1	1.0760347	0.0	0.61288023	1.1268008276693955	1.8261859215905654	0.2268054	0.88019764	0.012744129011758783	0.35576474691464277	pal_Patient 0032	LumA	29	0.6442352530853572
Malignant cell	Macrophage	S100A9	CD68	0.96554697	0.0	0.8468016	1.3262850109514872	1.827035909781856	0.16732585	0.89622355	0.012324276255331145	0.360890674234828	pal_Patient 0032	LumA	23	0.639109325765172
Endothelial	Malignant cell	HSPG2	ITGB1	0.9650676	0.0	0.8318901	0.7172537860646645	0.8260059447601612	0.042807456	0.8953945	0.12414026980546163	0.36162533510828054	pal_Patient 0032	LumA	41	0.6383746648917195
Malignant cell	Endothelial	MDK	ITGA6_ITGB1	0.9649031	0.0	0.7911937	0.8071215036166268	1.4942619828596517	0.26277515	0.8930222	0.030189546919504547	0.36236054045019384	pal_Patient 0032	LumA	24	0.6376394595498062
Fibroblast_Stromal	Malignant cell	COL1A2	ITGA2_ITGB1	1.8068713	0.0	0.51126754	1.2560123916128911	2.8510353582579815	0.34641308	0.8703057	0.004495726326366222	0.3660894954035434	pal_Patient 0032	LumA	21	0.6339105045964566
Malignant cell	CD4_Tconv	PTN	NCL	0.9600764	0.0	0.8230221	0.3408190162391505	1.6165725458494542	0.054840133	0.89489156	0.28421993188055783	0.3697452531271489	pal_Patient 0032	LumA	10	0.6302547468728511
